idAnime,name,type,episodes,status,idStudios,studios,idGenres,genres,score,idRanking,ranked
69708,Hyouge Mono,TV,39,Finished Airing,abc738,Bee Train,C148,[],7.96,64337,#694
69819,Tennis no Oujisama: Zenkoku Taikai-hen - Final,OVA,7,Finished Airing,abc739,M.S.C,C149,[],7.95,64438,#705
69930,Noragami,TV,12,Finished Airing,abc740,Bones,C150,"['Action', 'Fantasy']",7.95,64539,#702
70041,Nagi no Asu kara,TV,26,Finished Airing,abc741,P.A. Works,C151,"['Drama', 'Fantasy', 'Romance']",7.95,64640,#701
70152,Kurenai no Buta,Movie,1,Finished Airing,abc742,Studio Ghibli,C152,"['Action', 'Adventure', 'Award Winning', 'Comedy', 'Drama', 'Romance']",7.95,64741,#700
70263,Working!!!,TV,13,Finished Airing,abc743,A-1 Pictures,C153,"['Comedy', 'Romance']",7.95,64842,#706
70374,Tate no Yuusha no Nariagari,TV,25,Finished Airing,abc744,Kinema Citrus,C154,"['Action', 'Adventure', 'Drama', 'Fantasy']",7.95,64943,#704
70485,Youjo Senki,TV,12,Finished Airing,abc745,Nut,C155,"['Action', 'Fantasy']",7.96,65044,#690
70596,Hokuto no Ken,TV,109,Finished Airing,abc746,Toei Animation,C156,"['Action', 'Drama', 'Sci-Fi']",7.96,65145,#693
70707,High Score Girl: Extra Stage,OVA,3,Finished Airing,abc747,J.C.Staff,C157,[],7.96,65246,#692
70818,Atarashii Joushi wa Do Tennen,TV,12,Finished Airing,abc748,A-1 Pictures,C158,[],7.96,65347,#691
70929,Major Movie: Yuujou no Winning Shot,Movie,1,Finished Airing,abc749,Xebec,C159,[],7.96,65448,#687
71040,Mahou Shoujo Lyrical Nanoha A's,TV,13,Finished Airing,abc750,Seven Arcs,C160,"['Action', 'Comedy', 'Drama', 'Fantasy']",7.96,65549,#686
71151,Rurouni Kenshin: Meiji Kenkaku Romantan - Seisou-hen,OVA,2,Finished Airing,abc751,Studio Deen,C161,"['Drama', 'Romance']",7.97,65650,#685
71262,Yofukashi no Uta,TV,13,Finished Airing,abc752,LIDENFILMS,C162,"['Romance', 'Supernatural']",7.97,65751,#675
71373,Maoujou de Oyasumi,TV,12,Finished Airing,abc753,Doga Kobo,C163,"['Comedy', 'Fantasy']",7.97,65852,#684
71484,Sword Art Online: Progressive Movie - Hoshi Naki Yoru no Aria,Movie,1,Finished Airing,abc754,A-1 Pictures,C164,"['Action', 'Adventure', 'Fantasy']",7.97,65953,#673
71595,IDOLiSH7 Vibrato,ONA,8,Finished Airing,abc755,TROYCA,C165,[],7.97,66054,#682
71706,Haibane Renmei,TV,13,Finished Airing,abc756,Radix,C166,"['Drama', 'Fantasy', 'Mystery', 'Suspense']",7.97,66155,#681
71817,Eve no Jikan (Movie),Movie,1,Finished Airing,abc757,Studio Rikka,C167,"['Sci-Fi', 'Slice of Life']",7.97,66256,#680
71928,Dragon Ball,TV,153,Finished Airing,abc758,Toei Animation,C168,"['Action', 'Adventure', 'Comedy', 'Fantasy']",7.97,66357,#678
72039,Code Geass: Hangyaku no Lelouch III - Oudou,Movie,1,Finished Airing,abc759,Sunrise,C169,"['Action', 'Sci-Fi']",7.97,66458,#677
72150,Akagami no Shirayuki-hime 2nd Season,TV,12,Finished Airing,abc760,Bones,C170,"['Drama', 'Fantasy', 'Romance']",7.97,66559,#676
72261,Honzuki no Gekokujou: Shisho ni Naru Tame ni wa Shudan wo Erandeiraremasen,TV,14,Finished Airing,abc761,Ajia-do,C171,[],7.98,66660,#664
72372,Durarara!!x2 Shou,TV,12,Finished Airing,abc762,Shuka,C172,"['Action', 'Mystery', 'Supernatural']",7.98,66761,#662
72483,Bungou Stray Dogs Wan!,TV,12,Finished Airing,abc763,Bones,C173,"['Comedy', 'Supernatural']",7.98,66862,#661
72594,School Rumble Ni Gakki,TV,26,Finished Airing,abc764,Studio Comet,C174,"['Comedy', 'Romance']",7.98,66963,#669
72705,Saint Seiya: The Lost Canvas - Meiou Shinwa,OVA,13,Finished Airing,abc765,TMS Entertainment,C175,"['Action', 'Adventure', 'Supernatural']",7.98,67064,#668
72816,Kidou Senshi Gundam 0080: Pocket no Naka no Sensou,OVA,6,Finished Airing,abc766,Sunrise,C176,"['Action', 'Drama', 'Sci-Fi']",7.98,67165,#666
72927,Kakushigoto,TV,12,Finished Airing,abc767,Ajia-do,C177,[],7.98,67266,#665
73038,Yuri!!! on Ice: Yuri Plisetsky GPF in Barcelona EX - Welcome to The Madness,Special,1,Finished Airing,abc768,MAPPA,C178,[],7.98,67367,#672
73149,Touch,TV,101,Finished Airing,abc769,Group TAC,C179,"['Drama', 'Romance', 'Sports']",7.98,67468,#670
73260,Hanma Baki: Son of Ogre 2nd Season,ONA,27,Finished Airing,abc770,TMS Entertainment,C180,[],7.99,67569,#659
73371,Hachimitsu to Clover,TV,24,Finished Airing,abc771,J.C.Staff,C181,"['Comedy', 'Drama', 'Romance']",7.99,67670,#658
73482,ef: A Tale of Melodies.,TV,12,Finished Airing,abc772,Shaft,C182,"['Drama', 'Mystery', 'Romance', 'Supernatural']",7.99,67771,#657
73593,Bleach,TV,366,Finished Airing,abc773,Pierrot,C183,"['Action', 'Adventure', 'Fantasy']",7.94,67872,#710
73704,Gake no Ue no Ponyo,Movie,1,Finished Airing,abc774,Studio Ghibli,C184,"['Adventure', 'Award Winning', 'Fantasy']",7.94,67973,#712
73815,Hikaru no Go: Hokuto Hai e no Michi,Special,1,Finished Airing,abc775,Pierrot,C185,[],7.94,68074,#713
73926,Kidou Senshi Gundam Thunderbolt,ONA,4,Finished Airing,abc776,Sunrise,C186,"['Action', 'Drama', 'Sci-Fi']",7.94,68175,#715
74037,Kobato.,TV,24,Finished Airing,abc777,Madhouse,C187,"['Comedy', 'Drama', 'Fantasy', 'Romance']",7.94,68276,#718
74148,Non Non Biyori,TV,12,Finished Airing,abc778,SILVER LINK.,C188,[],7.94,68377,#722
74259,One Piece Film: Strong World Episode 0,OVA,1,Finished Airing,abc779,Toei Animation,C189,"['Adventure', 'Fantasy']",7.93,68478,#727
74370,Quanzhi Gaoshou 2,ONA,12,Finished Airing,abc780,Colored Pencil Animation,C190,[],7.93,68579,#730
74481,Usagi Drop Specials,Special,4,Finished Airing,abc781,Production I.G,C191,[],7.93,68680,#731
74592,Kidou Senshi Gundam SEED Freedom,Movie,1,Finished Airing,abc782,Sunrise,C192,"['Action', 'Drama', 'Sci-Fi']",7.92,68781,#746
74703,Kidou Senshi Gundam: Suisei no Majo Season 2,TV,12,Finished Airing,abc783,Sunrise,C193,"['Action', 'Sci-Fi']",7.92,68882,#747
74814,Bungou Stray Dogs: Dead Apple,Movie,1,Finished Airing,abc784,Bones,C194,"['Action', 'Mystery', 'Supernatural']",7.92,68983,#740
74925,Overlord III,TV,13,Finished Airing,abc785,Madhouse,C195,"['Action', 'Adventure', 'Fantasy']",7.92,69084,#752
75036,Nekomonogatari: Kuro,TV Special,4,Finished Airing,abc786,Shaft,C196,"['Comedy', 'Romance', 'Supernatural', 'Ecchi']",7.92,69185,#751
75147,Love Live! The School Idol Movie,Movie,1,Finished Airing,abc787,Sunrise,C197,"['Award Winning', 'Slice of Life']",7.92,69286,#750
75258,Kokoro Connect: Michi Random,Special,4,Finished Airing,abc788,SILVER LINK.,C198,"['Drama', 'Romance', 'Supernatural']",7.92,69387,#749
75369,Kimi to Boku. 2,TV,13,Finished Airing,abc789,J.C.Staff,C199,"['Comedy', 'Romance']",7.92,69488,#748
75480,Touhai Densetsu Akagi: Yami ni Maiorita Tensai,TV,26,Finished Airing,abc790,Madhouse,C200,[],7.92,69589,#755
75591,Tokyo Revengers,TV,24,Finished Airing,abc791,LIDENFILMS,C201,"['Action', 'Drama', 'Supernatural']",7.92,69690,#754
75702,Takarajima,TV,26,Finished Airing,abc792,Tokyo Movie Shinsha,C202,"['Adventure', 'Drama', 'Mystery']",7.92,69791,#753
75813,Yowamushi Pedal,TV,38,Finished Airing,abc793,TMS Entertainment,C203,[],7.93,69892,#736
75924,Yi Nian Yong Heng,ONA,52,Finished Airing,abc794,B.CMAY PICTURES,C204,"['Action', 'Comedy', 'Fantasy']",7.93,69993,#735
76035,xxxHOLiC Movie: Manatsu no Yoru no Yume,Movie,1,Finished Airing,abc795,Production I.G,C205,"['Comedy', 'Drama', 'Mystery', 'Supernatural']",7.93,70094,#734
76146,Wotaku ni Koi wa Muzukashii,TV,11,Finished Airing,abc796,A-1 Pictures,C206,"['Comedy', 'Romance']",7.93,70195,#733
76257,Vampire Hunter D (2000),Movie,1,Finished Airing,abc797,Madhouse,C207,"['Action', 'Drama', 'Fantasy', 'Horror', 'Romance', 'Sci-Fi']",7.93,70296,#732
76368,Hidamari Sketch x Honeycomb,TV,12,Finished Airing,abc798,Shaft,C208,[],7.93,70397,#739
76479,Full Moon wo Sagashite,TV,52,Finished Airing,abc799,Studio Deen,C209,"['Comedy', 'Drama', 'Romance', 'Supernatural']",7.93,70498,#738
76590,"Clannad: Mou Hitotsu no Sekai, Tomoyo-hen",Special,1,Finished Airing,abc800,Kyoto Animation,C210,"['Drama', 'Romance']",7.93,70599,#737
76701,Phantom: Requiem for the Phantom,TV,26,Finished Airing,abc801,Bee Train,C211,"['Action', 'Drama', 'Suspense']",7.93,70700,#729
76812,Osomatsu-san,TV,25,Finished Airing,abc802,Pierrot,C212,[],7.93,70801,#728
76923,Mawaru Penguindrum,TV,24,Finished Airing,abc803,Brain's Base,C213,"['Avant Garde', 'Drama', 'Mystery', 'Supernatural', 'Suspense']",7.93,70902,#726
77034,Love Live! Superstar!!,TV,12,Finished Airing,abc804,Sunrise,C214,[],7.93,71003,#725
77145,Kono Oto Tomare!,TV,13,Finished Airing,abc805,Platinum Vision,C215,[],7.93,71104,#724
77256,Nurarihyon no Mago: Sennen Makyou,TV,24,Finished Airing,abc806,Studio Deen,C216,"['Action', 'Supernatural']",7.94,71205,#723
77367,Macross: Do You Remember Love?,Movie,1,Finished Airing,abc807,Tatsunoko Production,C217,"['Action', 'Romance', 'Sci-Fi']",7.94,71306,#721
77478,Macross F Movie 2: Sayonara no Tsubasa,Movie,1,Finished Airing,abc808,Satelight,C218,"['Action', 'Award Winning', 'Romance', 'Sci-Fi']",7.94,71407,#720
77589,Kobayashi-san Chi no Maid Dragon,TV,13,Finished Airing,abc809,Kyoto Animation,C219,"['Fantasy', 'Slice of Life']",7.94,71508,#719
77700,Kindaichi Shounen no Jikenbo,TV,148,Finished Airing,abc810,Toei Animation,C220,[],7.94,71609,#717
77811,Kidou Senshi Gundam Thunderbolt: December Sky,Movie,1,Finished Airing,abc811,Sunrise,C221,"['Action', 'Drama', 'Sci-Fi']",7.94,71710,#716
77922,Kanon (2006),TV,24,Finished Airing,abc812,Kyoto Animation,C222,"['Drama', 'Romance', 'Supernatural']",7.94,71811,#714
78033,Wotaku ni Koi wa Muzukashii OVA,OVA,3,Finished Airing,abc813,A-1 Pictures,C223,[],7.94,71912,#709
78144,Tekkon Kinkreet,Movie,1,Finished Airing,abc814,Studio 4°C,C224,"['Action', 'Adventure', 'Award Winning', 'Supernatural']",7.94,72013,#708
78255,Shokugeki no Souma: San no Sara - Tootsuki Ressha-hen,TV,12,Finished Airing,abc815,J.C.Staff,C225,"['Gourmet', 'Ecchi']",7.94,72114,#707
78366,Code Geass: Fukkatsu no Lelouch,Movie,1,Finished Airing,abc816,Sunrise,C226,"['Action', 'Drama', 'Sci-Fi']",7.91,72215,#763
78477,Darker than Black: Kuro no Keiyakusha Gaiden,Special,4,Finished Airing,abc817,Bones,C227,"['Action', 'Mystery', 'Sci-Fi']",7.91,72316,#764
78588,Eyeshield 21,TV,145,Finished Airing,abc818,Gallop,C228,[],7.91,72417,#765
78699,Tamako Love Story,Movie,1,Finished Airing,abc819,Kyoto Animation,C229,"['Award Winning', 'Romance', 'Slice of Life']",7.91,72518,#757
78810,Kuuchuu Buranko,TV,11,Finished Airing,abc820,Toei Animation,C230,"['Avant Garde', 'Drama']",7.91,72619,#767
78921,Promare,Movie,1,Finished Airing,abc821,Trigger,C231,"['Action', 'Sci-Fi']",7.91,72720,#772
79032,Les Misérables: Shoujo Cosette,TV,52,Finished Airing,abc822,Nippon Animation,C232,[],7.9,72821,#775
79143,Ergo Proxy,TV,23,Finished Airing,abc823,Manglobe,C233,"['Mystery', 'Sci-Fi', 'Suspense']",7.9,72922,#785
79254,SKET Dance: Imouto no Nayami ni Nayamu Ani ni Nayamu Imouto to Sono Nakama-tachi,OVA,1,Finished Airing,abc824,Tatsunoko Production,C234,[],7.9,73023,#777
79365,Shirokuma Cafe,TV,50,Finished Airing,abc825,Pierrot,C235,[],7.89,73124,#806
79476,Ushio to Tora (TV) 2nd Season,TV,13,Finished Airing,abc826,MAPPA,C236,"['Action', 'Adventure', 'Supernatural']",7.89,73225,#809
79587,Karigurashi no Arrietty,Movie,1,Finished Airing,abc827,Studio Ghibli,C237,"['Award Winning', 'Fantasy']",7.89,73326,#797
79698,Macross,TV,36,Finished Airing,abc828,Tatsunoko Production,C238,"['Action', 'Romance', 'Sci-Fi']",7.89,73427,#799
79809,Lupin III (2015),TV,24,Finished Airing,abc829,Telecom Animation Film,C239,"['Action', 'Adventure', 'Comedy', 'Mystery']",7.89,73528,#798
79920,Zoku Sayonara Zetsubou Sensei,TV,13,Finished Airing,abc830,Shaft,C240,[],7.89,73629,#812
80031,Yuzuki-san Chi no Yonkyoudai.,TV,12,Finished Airing,abc831,Shuka,C241,[],7.89,73730,#811
80142,Yagate Kimi ni Naru,TV,13,Finished Airing,abc832,TROYCA,C242,"['Drama', 'Girls Love']",7.89,73831,#810
80253,Undead Girl Murder Farce,TV,13,Finished Airing,abc833,Lapin Track,C243,"['Fantasy', 'Mystery']",7.89,73932,#808
80364,Summer Ghost,Movie,1,Finished Airing,abc834,Flat Studio,C244,"['Drama', 'Supernatural']",7.89,74033,#807
80475,Shingeki no Kyojin Season 2 Movie: Kakusei no Houkou,Movie,1,Finished Airing,abc835,Wit Studio,C245,"['Action', 'Drama', 'Suspense']",7.89,74134,#805
80586,Zetsuen no Tempest,TV,24,Finished Airing,abc836,Bones,C246,"['Action', 'Drama', 'Fantasy', 'Mystery', 'Suspense']",7.9,74235,#780
80697,Yuri!!! on Ice,TV,12,Finished Airing,abc837,MAPPA,C247,"['Award Winning', 'Sports']",7.9,74336,#779
80808,Vanitas no Karte,TV,12,Finished Airing,abc838,Bones,C248,"['Action', 'Fantasy', 'Mystery']",7.9,74437,#778
80919,Ie Naki Ko Remy,TV,23,Finished Airing,abc839,Nippon Animation,C249,"['Adventure', 'Drama']",7.9,74538,#789
81030,Hidamari Sketch x ☆☆☆,TV,12,Finished Airing,abc840,Shaft,C250,[],7.9,74639,#788
81141,Hanasaku Iroha,TV,26,Finished Airing,abc841,P.A. Works,C251,[],7.9,74740,#787
81252,Gakuen Babysitters,TV,12,Finished Airing,abc842,Brain's Base,C252,[],7.9,74841,#786
81363,Densetsu Kyojin Ideon: Hatsudou-hen,Movie,1,Finished Airing,abc843,Sunrise,C253,"['Drama', 'Sci-Fi']",7.9,74942,#784
81474,Date A Live II: Kurumi Star Festival,OVA,1,Finished Airing,abc844,Production IMS,C254,[],7.9,75043,#783
81585,Boku no Hero Academia 7th Season,TV,21,Currently Airing,abc845,Bones,C255,[],7.9,75144,#782
81696,BanG Dream! Movie: Poppin' Dream!,Movie,1,Finished Airing,abc846,SANZIGEN,C256,[],7.9,75245,#781
81807,Ore Monogatari!!,TV,24,Finished Airing,abc847,Madhouse,C257,"['Comedy', 'Romance']",7.9,75346,#776
81918,Kingdom,TV,38,Finished Airing,abc848,Pierrot,C258,[],7.9,75447,#774
82029,Kaleido Star,TV,51,Finished Airing,abc849,Gonzo,C259,"['Comedy', 'Drama', 'Fantasy']",7.9,75548,#773
82140,Plastic Memories,TV,13,Finished Airing,abc850,Doga Kobo,C260,"['Drama', 'Romance', 'Sci-Fi']",7.91,75649,#771
82251,Overlord,TV,13,Finished Airing,abc851,Madhouse,C261,"['Action', 'Adventure', 'Fantasy']",7.91,75750,#770
82362,Meitantei Conan OVA 09: 10-nengo no Stranger,OVA,1,Finished Airing,abc852,TMS Entertainment,C262,"['Adventure', 'Comedy', 'Mystery']",7.91,75851,#769
82473,Log Horizon,TV,25,Finished Airing,abc853,Satelight,C263,"['Action', 'Adventure', 'Fantasy']",7.91,75952,#768
82584,Yuru Yuri San☆Hai!,TV,12,Finished Airing,abc854,TYO Animations,C264,"['Comedy', 'Girls Love']",7.91,76053,#760
82695,Yakitate!! Japan,TV,69,Finished Airing,abc855,Sunrise,C265,"['Comedy', 'Gourmet']",7.91,76154,#759
82806,Trigun: Badlands Rumble,Movie,1,Finished Airing,abc856,Madhouse,C266,"['Action', 'Adventure', 'Sci-Fi']",7.91,76255,#758
82917,Shingeki no Kyojin Movie 2: Jiyuu no Tsubasa,Movie,1,Finished Airing,abc857,Wit Studio,C267,"['Action', 'Drama', 'Suspense']",7.91,76356,#756
83028,Initial D Third Stage,Movie,1,Finished Airing,abc858,Studio Deen,C268,"['Action', 'Drama', 'Romance']",7.91,76457,#766
83139,City Hunter,TV,51,Finished Airing,abc859,Sunrise,C269,"['Action', 'Comedy', 'Mystery']",7.91,76558,#762
83250,School Rumble,TV,26,Finished Airing,abc860,Studio Comet,C270,"['Comedy', 'Romance']",7.89,76659,#804
83361,Sakigake!! Cromartie Koukou,TV,26,Finished Airing,abc861,Production I.G,C271,[],7.89,76760,#803
83472,"Natsu e no Tunnel, Sayonara no Deguchi",Movie,1,Finished Airing,abc862,CLAP,C272,"['Drama', 'Mystery', 'Romance', 'Sci-Fi']",7.89,76861,#802
83583,Code Geass: Hangyaku no Lelouch I - Koudou,Movie,1,Finished Airing,abc863,Sunrise,C273,"['Action', 'Sci-Fi']",7.88,76962,#818
83694,Golden Kamuy,TV,12,Finished Airing,abc864,Geno Studio,C274,"['Action', 'Adventure']",7.88,77063,#822
83805,Kidou Senshi Gundam: Suisei no Majo - Prologue,Special,1,Finished Airing,abc865,Sunrise,C275,"['Action', 'Sci-Fi']",7.88,77164,#827
83916,One Piece Film: Gold,Movie,1,Finished Airing,abc866,Toei Animation,C276,"['Action', 'Adventure', 'Fantasy']",7.88,77265,#832
84027,Shijou Saikyou no Deshi Kenichi OVA,OVA,11,Finished Airing,abc867,Brain's Base,C277,"['Action', 'Comedy']",7.88,77366,#835
84138,Kidou Senshi Gundam: Suisei no Majo,TV,12,Finished Airing,abc868,Sunrise,C278,"['Action', 'Sci-Fi']",7.87,77467,#837
84249,Terra e... (TV),TV,24,Finished Airing,abc869,Tokyo Kids,C279,"['Action', 'Drama', 'Sci-Fi']",7.87,77568,#842
84360,Berserk: Ougon Jidai-hen II - Doldrey Kouryaku,Movie,1,Finished Airing,abc870,Studio 4°C,C280,"['Action', 'Adventure', 'Drama', 'Fantasy', 'Horror']",7.87,77669,#846
84471,Crayon Shin-chan Movie 09: Arashi wo Yobu Mouretsu! Otona Teikoku no Gyakushuu,Movie,1,Finished Airing,abc871,Shin-Ei Animation,C281,"['Comedy', 'Sci-Fi']",7.87,77770,#849
84582,ef: A Tale of Memories.,TV,12,Finished Airing,abc872,Shaft,C282,"['Drama', 'Mystery', 'Romance']",7.87,77871,#850
84693,Cool Doji Danshi,TV,24,Finished Airing,abc873,Pierrot,C283,[],7.87,77972,#848
84804,Carnival Phantasm,OVA,12,Finished Airing,abc874,Lerche,C284,"['Comedy', 'Supernatural']",7.87,78073,#847
84915,Zan Sayonara Zetsubou Sensei,TV,13,Finished Airing,abc875,Shaft,C285,[],7.87,78174,#845
85026,Wu Shan Wu Xing (2020),ONA,3,Finished Airing,abc876,Samsara Animation Studio,C286,"['Action', 'Fantasy']",7.87,78275,#844
85137,Tonikaku Kawaii,TV,12,Finished Airing,abc877,Seven Arcs,C287,"['Comedy', 'Romance']",7.87,78376,#843
85248,Quanzhi Gaoshou,ONA,12,Finished Airing,abc878,B.CMAY PICTURES,C288,[],7.87,78477,#841
85359,Osomatsu-san Movie,Movie,1,Finished Airing,abc879,Pierrot,C289,[],7.87,78578,#840
85470,New Initial D Movie: Legend 3 - Mugen,Movie,1,Finished Airing,abc880,SANZIGEN,C290,[],7.87,78679,#839
85581,Mahou Shoujo Lyrical Nanoha: The Movie 1st,Movie,1,Finished Airing,abc881,Seven Arcs,C291,"['Action', 'Comedy', 'Drama', 'Sci-Fi']",7.87,78780,#838
85692,Kami nomi zo Shiru Sekai II,TV,12,Finished Airing,abc882,Manglobe,C292,"['Comedy', 'Romance', 'Supernatural']",7.87,78881,#836
85803,Saiunkoku Monogatari,TV,39,Finished Airing,abc883,Madhouse,C293,"['Adventure', 'Fantasy', 'Romance']",7.88,78982,#834
85914,Ookiku Furikabutte,TV,25,Finished Airing,abc884,A-1 Pictures,C294,[],7.88,79083,#833
86025,Meitantei Conan Movie 02: 14-banme no Target,Movie,1,Finished Airing,abc885,TMS Entertainment,C295,"['Adventure', 'Comedy', 'Mystery']",7.88,79184,#831
86136,Megalo Box,TV,13,Finished Airing,abc886,TMS Entertainment,C296,"['Sci-Fi', 'Sports']",7.88,79285,#830
86247,Kotonoha no Niwa,Movie,1,Finished Airing,abc887,CoMix Wave Films,C297,"['Award Winning', 'Drama', 'Romance']",7.88,79386,#829
86358,Kidou Senshi Zeta Gundam,TV,50,Finished Airing,abc888,Sunrise,C298,"['Action', 'Drama', 'Romance', 'Sci-Fi']",7.88,79487,#828
86469,JoJo no Kimyou na Bouken (TV),TV,26,Finished Airing,abc889,David Production,C299,"['Action', 'Adventure', 'Supernatural']",7.88,79588,#826
86580,Jigoku Shoujo Futakomori,TV,26,Finished Airing,abc890,Studio Deen,C300,"['Horror', 'Mystery', 'Supernatural']",7.88,79689,#825
86691,Hoozuki no Reitetsu 2nd Season,TV,13,Finished Airing,abc891,Studio Deen,C301,"['Comedy', 'Fantasy']",7.88,79790,#824
86802,Higurashi no Naku Koro ni,TV,26,Finished Airing,abc892,Studio Deen,C302,"['Horror', 'Mystery', 'Supernatural', 'Suspense']",7.88,79891,#823
86913,Ginga Sengoku Gunyuuden Rai,TV,52,Finished Airing,abc893,E&G Films,C303,"['Adventure', 'Romance', 'Sci-Fi']",7.88,79992,#821
87024,Free! Eternal Summer: Kindan no All Hard!,Special,1,Finished Airing,abc894,Kyoto Animation,C304,[],7.88,80093,#820
87135,Death Billiards,Movie,1,Finished Airing,abc895,Madhouse,C305,"['Drama', 'Supernatural', 'Suspense']",7.88,80194,#819
87246,Boku no Hero Academia 4th Season,TV,25,Finished Airing,abc896,Bones,C306,[],7.88,80295,#817
87357,Tennis no Oujisama: Zenkoku Taikai-hen - Semifinal,OVA,6,Finished Airing,abc897,M.S.C,C307,[],7.88,80396,#816
87468,Tennis no Oujisama: Zenkoku Taikai-hen,OVA,13,Finished Airing,abc898,M.S.C,C308,[],7.88,80497,#815
87579,Space☆Dandy,TV,13,Finished Airing,abc899,Bones,C309,"['Comedy', 'Sci-Fi']",7.88,80598,#814
87690,Shingeki no Kyojin OVA,OVA,3,Finished Airing,abc900,Wit Studio,C310,"['Action', 'Drama', 'Suspense']",7.88,80699,#813
87801,Mahoutsukai no Yome Season 2 Part 2,TV,12,Finished Airing,abc901,Studio Kafka,C311,"['Drama', 'Fantasy', 'Romance']",7.89,80800,#801
87912,Cike Wu Liuqi,ONA,10,Finished Airing,abc902,Sharefun Studio,C312,"['Action', 'Comedy', 'Drama', 'Mystery', 'Romance']",7.91,80901,#761
88023,Hanamonogatari,TV Special,5,Finished Airing,abc903,Shaft,C313,"['Comedy', 'Mystery', 'Supernatural']",7.92,81002,#745
88134,InuYasha,TV,167,Finished Airing,abc904,Sunrise,C314,"['Action', 'Adventure', 'Fantasy', 'Romance']",7.86,81103,#857
88245,"Komi-san wa, Comyushou desu.",TV,12,Finished Airing,abc905,OLM,C315,[],7.86,81204,#859
88356,K-On!,TV,13,Finished Airing,abc906,Kyoto Animation,C316,[],7.86,81305,#858
88467,Meitantei Conan Movie 01: Tokei Jikake no Matenrou,Movie,1,Finished Airing,abc907,TMS Entertainment,C317,"['Adventure', 'Comedy', 'Mystery']",7.86,81406,#862
88578,Ookami to Koushinryou II: Ookami to Kohakuiro no Yuuutsu,OVA,1,Finished Airing,abc908,Brain's Base,C318,"['Adventure', 'Fantasy', 'Romance']",7.86,81507,#866
88689,Tennis no Oujisama,TV,178,Finished Airing,abc909,Trans Arts,C319,[],7.85,81608,#871
88800,Yuru Yuri Nachuyachumi!,OVA,1,Finished Airing,abc910,TYO Animations,C320,"['Comedy', 'Girls Love']",7.85,81709,#876
88911,Mashle: Shinkakusha Kouho Senbatsu Shiken-hen,TV,12,Finished Airing,abc911,A-1 Pictures,C321,"['Action', 'Comedy', 'Fantasy']",7.85,81810,#886
89022,Hoozuki no Reitetsu 2nd Season: Sono Ni,TV,13,Finished Airing,abc912,Studio Deen,C322,"['Comedy', 'Fantasy']",7.85,81911,#882
